votetsai,green,kmt,dpp,pfp,npp,noparty,unify,indep,statusquo,edu,taiwanese,income,age,south,dadmainland,female,econworse,inequality,pubwelf
1,0,0,0,0,0,1,1,0,0,5,0,3,41,0,0,1,1,1,0
1,1,0,1,0,0,0,0,0,1,1,1,,65,0,0,0,1,1,0
0,0,1,0,0,0,0,0,0,1,4,0,7,61,0,0,1,0,1,1
1,0,0,0,0,0,1,0,0,0,2,1,1,50,0,0,1,1,0,0
1,1,0,1,0,0,0,0,0,0,1,1,2,90,0,0,0,0,0,0
1,1,0,1,0,0,0,0,0,1,3,0,2,44,0,0,0,0,1,1
1,1,0,1,0,0,0,0,0,1,2,1,,67,0,0,0,1,1,0
1,0,0,0,0,0,1,0,1,0,5,1,7,24,0,0,1,1,1,1
1,1,0,1,0,0,0,0,1,0,2,1,5,51,0,0,1,1,1,0
1,1,0,1,0,0,0,0,0,1,5,0,3,37,0,0,1,0,1,0
0,0,1,0,0,0,0,1,0,0,5,0,9,55,0,0,0,0,1,1
0,0,1,0,0,0,0,1,0,0,3,1,8,42,0,0,0,0,1,1
1,1,0,1,0,0,0,0,1,0,5,1,10,21,0,0,0,0,1,0
0,0,1,0,0,0,0,1,0,0,5,0,1,68,0,0,0,1,1,1
1,1,0,1,0,0,0,1,0,0,1,0,1,54,0,0,1,1,1,0
0,0,1,0,0,0,0,1,0,0,3,0,,52,0,1,0,1,1,1
1,0,0,0,0,0,1,0,0,0,5,1,,26,0,0,1,1,1,1
0,0,0,0,0,0,1,0,0,1,1,0,7,66,0,0,0,1,1,0
0,0,0,0,0,0,1,0,0,1,3,0,,43,1,0,0,0,1,0
0,0,0,0,0,0,1,0,0,0,1,0,,71,1,0,1,0,1,0
1,1,0,1,0,0,0,0,0,1,3,1,1,57,0,0,1,1,1,0
0,0,1,0,0,0,0,0,0,1,5,0,9,23,0,1,0,0,1,1
0,0,1,0,0,0,0,0,0,1,5,1,9,37,0,1,1,1,1,0
1,0,0,0,0,0,1,0,0,1,2,0,2,64,0,1,0,1,1,0
1,1,0,1,0,0,0,0,0,1,2,1,4,50,0,0,1,1,1,0
0,0,1,0,0,0,0,0,0,1,2,1,5,64,0,0,1,1,1,1
0,0,0,0,0,0,1,0,0,1,5,0,10,46,0,0,1,0,1,1
1,0,0,0,0,0,1,0,1,0,5,1,5,28,0,0,1,0,1,1
1,1,0,1,0,0,0,0,1,0,3,1,,64,0,0,1,1,1,0
0,0,1,0,0,0,0,0,0,1,3,1,6,36,0,0,0,0,1,1
0,0,0,0,1,0,0,0,0,1,5,1,4,25,0,0,1,0,1,0
0,0,1,0,0,0,0,0,1,0,5,1,4,29,0,0,0,1,1,1
1,0,0,0,0,0,1,0,1,0,5,1,,27,0,0,0,0,1,0
1,1,0,1,0,0,0,0,1,0,2,1,4,80,0,0,1,0,1,1
1,1,0,1,0,0,0,0,1,0,5,1,8,31,0,0,0,1,1,0
0,0,1,0,0,0,0,0,0,1,5,1,6,36,0,0,1,0,1,0
1,1,0,1,0,0,0,0,0,1,4,0,10,50,0,0,1,1,1,0
1,0,0,0,1,0,0,0,1,0,5,0,6,24,0,0,1,1,1,1
0,0,1,0,0,0,0,0,0,1,5,0,6,40,0,0,0,0,1,1
0,0,1,0,0,0,0,0,0,1,3,1,4,49,0,0,0,0,1,1
0,0,1,0,0,0,0,0,1,0,5,1,4,20,0,0,1,0,1,1
1,0,0,0,0,0,1,0,1,0,5,1,,30,1,0,0,0,1,0
1,1,0,1,0,0,0,1,0,0,5,0,9,59,1,0,0,1,1,1
1,1,0,1,0,0,0,0,1,0,5,0,10,63,1,0,0,1,0,0
1,1,0,1,0,0,0,0,0,1,5,1,8,49,1,0,0,1,1,1
0,0,0,0,0,0,1,0,1,0,5,1,10,30,1,0,1,1,1,1
0,0,1,0,0,0,0,0,0,1,4,0,4,47,1,0,1,1,1,0
1,1,0,1,0,0,0,0,0,1,1,1,,84,1,0,1,1,1,0
0,0,0,0,0,0,1,1,0,0,1,1,4,65,1,0,1,1,1,1
1,1,0,1,0,0,0,0,1,0,5,1,10,31,1,0,0,0,1,0
1,0,0,0,0,0,1,0,0,0,1,1,1,54,1,0,1,0,1,0
0,0,1,0,0,0,0,1,0,0,1,0,3,61,1,0,0,0,1,1
0,0,0,0,0,0,0,0,0,1,5,0,8,52,0,0,0,0,0,0
1,1,0,1,0,0,0,0,1,0,3,1,,26,0,0,1,1,1,0
0,0,1,0,0,0,0,0,0,1,5,0,8,30,0,0,0,1,1,0
0,0,1,0,0,0,0,0,0,1,3,0,10,58,0,0,0,0,1,1
0,0,1,0,0,0,0,0,0,1,5,0,9,49,0,0,0,1,1,1
1,0,0,0,0,0,1,0,0,1,5,0,8,26,0,0,0,0,1,1
0,0,1,0,0,0,0,0,0,1,3,0,7,68,0,0,1,0,1,1
1,1,0,1,0,0,0,0,1,0,2,1,1,61,0,0,0,0,1,0
1,1,0,1,0,0,0,0,1,0,5,1,10,22,0,0,1,1,1,1
0,0,0,0,0,0,1,0,0,1,5,1,8,26,0,0,0,0,1,0
1,1,0,1,0,0,0,0,1,0,3,1,8,64,0,0,0,0,1,1
0,0,1,0,0,0,0,0,0,1,4,0,2,47,0,0,1,0,1,0
0,0,1,0,0,0,0,0,0,1,3,0,7,64,0,1,0,1,1,1
0,0,0,0,0,0,1,1,0,0,2,0,1,52,0,1,0,1,1,1
1,1,0,1,0,0,0,0,1,0,5,1,8,67,0,0,0,1,1,1
1,1,0,1,0,0,0,0,0,1,4,1,2,40,0,0,0,1,1,1
0,0,0,0,0,0,1,0,0,1,5,0,,31,0,0,1,0,1,1
0,0,0,0,0,0,1,0,0,1,3,0,6,58,1,0,1,1,1,0
1,1,0,1,0,0,0,0,1,0,4,1,6,57,1,0,0,1,1,0
0,0,1,0,0,0,0,1,0,0,5,0,3,38,1,0,0,1,1,1
0,0,1,0,0,0,0,0,0,1,3,0,3,42,1,0,1,1,1,1
0,0,0,0,0,0,1,1,0,0,1,0,1,68,1,1,0,0,1,0
1,0,0,0,0,0,1,0,0,1,3,1,8,48,1,0,1,1,1,0
0,0,0,0,0,0,1,0,1,0,5,0,7,41,1,0,0,1,1,0
1,1,0,1,0,0,0,0,0,1,1,1,6,60,1,0,0,0,1,1
1,1,0,1,0,0,0,0,0,1,1,1,1,66,1,0,1,0,1,0
1,1,0,1,0,0,0,0,1,0,3,1,,82,1,0,1,0,1,0
1,1,0,1,0,0,0,0,1,0,5,1,,44,1,0,1,1,1,0
0,1,0,1,0,0,0,0,1,0,5,1,9,22,0,0,1,1,1,1
0,0,0,0,0,0,1,0,0,1,4,0,3,21,0,0,0,0,1,1
0,0,0,0,0,0,1,0,0,0,2,1,2,57,0,0,1,0,1,0
0,0,0,0,0,0,1,0,0,1,3,0,3,32,0,0,0,1,1,0
1,1,0,1,0,0,0,0,0,1,1,1,1,63,0,0,1,0,1,0
1,1,0,1,0,0,0,0,1,0,3,1,8,49,0,0,0,1,1,1
1,1,0,1,0,0,0,0,1,0,5,1,10,54,0,0,0,0,1,1
1,0,0,0,0,0,1,0,0,0,1,1,1,81,0,0,1,0,0,0
1,1,0,1,0,0,0,0,1,0,1,1,10,60,0,0,0,1,1,0
0,0,0,0,0,0,1,1,0,0,1,0,,60,1,0,1,0,0,0
1,1,0,1,0,0,0,0,1,0,3,1,,62,0,0,1,1,1,0
0,0,1,0,0,0,0,0,0,1,3,0,5,41,0,1,1,0,1,1
0,0,1,0,0,0,0,1,0,0,1,1,9,73,0,0,1,0,1,1
1,0,0,0,0,0,1,0,0,1,5,1,5,29,0,0,1,0,1,0
0,0,1,0,0,0,0,0,0,1,1,1,2,83,0,1,0,0,1,1
1,1,0,1,0,0,0,0,1,0,5,1,7,50,0,0,0,1,1,1
0,0,0,0,0,0,1,1,0,0,5,0,10,62,0,1,0,0,1,0
0,0,1,0,0,0,0,1,0,0,4,0,8,75,0,0,0,0,1,1
1,1,0,1,0,0,0,0,1,0,4,1,9,52,0,0,1,1,1,1
1,0,0,0,0,0,1,0,0,1,5,1,9,43,0,0,1,0,1,1
0,0,1,0,0,0,0,0,0,1,4,0,5,34,0,0,0,0,1,1
1,0,0,0,0,0,1,0,0,1,5,1,3,34,0,0,0,1,1,1
1,1,0,1,0,0,0,0,1,0,3,1,8,55,0,0,1,1,1,0
1,1,0,1,0,0,0,1,0,0,1,0,1,76,0,0,0,1,1,0
1,1,0,1,0,0,0,0,1,0,5,1,4,38,1,0,0,1,1,0
1,1,0,0,0,1,0,0,1,0,5,1,,58,1,0,1,1,1,0
0,0,0,0,0,0,1,0,0,0,,0,2,73,1,0,0,1,0,0
0,0,0,0,0,0,1,0,0,1,4,1,,37,1,0,0,0,1,0
1,1,0,1,0,0,0,1,0,0,2,0,10,60,1,0,1,1,1,0
0,0,1,0,0,0,0,0,0,1,4,1,4,55,1,1,1,1,1,0
1,1,0,1,0,0,0,0,0,1,2,1,,73,1,1,0,0,1,1
0,0,0,0,0,0,1,0,0,1,4,0,8,44,1,0,0,0,1,1
0,0,1,0,0,0,0,0,0,1,5,1,9,55,1,0,1,1,1,1
1,1,0,1,0,0,0,1,0,0,5,1,6,69,1,0,0,1,1,0
0,0,1,0,0,0,0,1,0,0,5,0,10,68,1,0,0,1,1,0
0,0,1,0,0,0,0,0,0,1,5,0,6,28,0,0,1,0,1,1
0,0,0,0,0,0,1,0,0,0,5,0,10,42,0,0,0,1,1,1
1,1,0,1,0,0,0,0,1,0,5,1,9,35,0,0,0,0,1,1
1,0,0,0,0,0,1,0,1,0,5,1,,24,0,0,0,1,1,1
1,1,0,1,0,0,0,0,0,1,2,1,1,66,0,0,1,1,1,0
0,0,0,0,0,0,1,0,0,1,3,0,3,47,0,0,0,0,1,0
0,0,1,0,0,0,0,0,0,1,3,0,7,34,0,1,0,0,1,0
1,1,0,0,0,1,0,0,0,1,5,1,9,43,0,0,1,1,1,0
1,1,0,1,0,0,0,0,1,0,3,0,3,50,0,0,1,1,1,1
0,0,1,0,0,0,0,1,0,0,5,0,6,70,0,1,0,1,1,0
1,1,0,1,0,0,0,0,1,0,5,1,5,41,0,0,1,1,1,0
1,1,0,1,0,0,0,0,0,1,1,1,1,66,0,0,0,1,1,0
1,1,0,1,0,0,0,0,1,0,5,1,7,31,0,0,0,0,1,0
1,0,0,0,0,0,1,1,0,0,5,1,10,28,1,1,0,0,1,1
1,1,0,1,0,0,0,0,1,0,1,1,1,76,1,0,0,0,1,0
1,0,0,0,0,0,1,1,0,0,2,1,2,55,1,0,0,1,1,0
1,0,1,0,0,0,0,0,0,1,1,0,1,65,1,0,1,1,1,0
0,0,0,0,0,0,1,0,0,1,3,0,9,41,0,0,0,1,1,1
0,0,0,0,0,0,1,0,0,1,3,0,1,29,0,0,0,0,1,1
1,1,0,1,0,0,0,0,0,1,3,1,6,52,0,0,0,1,1,1
0,0,1,0,0,0,0,0,0,0,1,1,,77,0,0,1,0,1,0
1,1,0,1,0,0,0,0,1,0,5,1,8,26,0,0,0,1,1,1
0,0,1,0,0,0,0,1,0,0,1,0,9,68,0,0,0,0,1,1
1,0,0,0,0,0,1,0,0,1,1,1,1,56,0,0,1,1,1,1
0,0,1,0,0,0,0,0,0,1,4,0,8,46,0,0,1,1,0,1
0,0,0,0,0,0,1,1,0,0,,0,,56,0,0,1,1,1,1
1,0,0,0,0,0,1,1,0,0,5,0,,49,0,0,0,0,1,0
1,1,0,1,0,0,0,0,1,0,3,1,10,54,0,0,1,0,1,0
0,0,1,0,0,0,0,0,0,1,3,0,1,44,0,0,1,0,1,0
0,0,0,0,0,0,1,0,0,1,3,0,8,47,0,0,0,0,0,1
1,0,1,0,0,0,0,0,1,0,5,1,,22,0,0,1,0,1,1
0,0,1,0,0,0,0,0,0,1,5,0,8,49,0,0,0,0,1,1
0,0,1,0,0,0,0,0,0,1,5,0,9,38,0,0,1,0,1,1
1,1,0,1,0,0,0,0,1,0,5,1,,22,1,0,1,0,1,0
1,1,0,1,0,0,0,0,1,0,4,1,10,65,1,0,0,1,1,0
1,1,0,1,0,0,0,0,1,0,5,1,8,25,1,0,1,0,1,0
1,0,0,0,0,0,1,0,1,0,2,1,6,57,1,0,0,1,1,0
1,0,0,0,0,0,1,0,0,1,1,1,,66,0,0,1,0,1,1
0,0,0,0,0,0,1,0,0,0,2,0,,61,0,0,0,1,1,0
0,0,0,0,0,0,1,0,0,1,5,0,1,55,0,1,1,0,1,1
1,1,0,1,0,0,0,0,1,0,3,1,6,38,0,0,1,1,1,0
1,0,0,0,0,0,1,0,1,0,2,1,9,63,0,0,1,0,1,0
1,0,0,0,0,0,1,0,1,0,5,0,6,45,0,0,1,1,1,0
1,1,0,1,0,0,0,0,1,0,2,1,3,49,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,1,,0,1,39,0,0,1,0,1,0
0,0,1,0,0,0,0,0,0,1,4,1,,69,0,0,1,0,1,1
0,0,1,0,0,0,0,1,0,0,3,0,6,53,0,1,0,0,0,1
1,1,0,1,0,0,0,0,1,0,5,1,7,42,0,0,0,1,1,0
1,0,0,0,0,0,1,0,1,0,2,1,5,68,0,0,0,1,1,0
0,0,1,0,0,0,0,0,0,1,5,1,6,21,0,0,1,0,1,1
1,1,0,1,0,0,0,0,0,1,2,1,2,58,1,0,1,1,1,1
1,0,0,0,0,0,1,0,0,0,1,1,1,78,1,0,1,0,1,1
0,0,0,0,0,0,1,0,1,0,4,1,6,45,0,0,0,1,1,0
1,1,0,1,0,0,0,0,1,0,5,1,,34,0,0,0,1,1,0
0,0,1,0,0,0,0,0,0,1,3,0,4,58,0,0,0,1,1,1
1,1,0,1,0,0,0,0,0,1,3,1,,76,0,0,0,0,1,0
0,0,1,0,0,0,0,0,0,1,3,0,3,57,0,1,0,0,1,1
1,0,0,0,0,0,1,0,0,1,5,1,10,53,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,1,5,0,2,72,0,1,0,1,1,0
0,0,0,0,1,0,0,0,0,1,4,0,3,61,0,1,0,1,1,0
0,0,0,0,0,0,1,0,0,0,1,1,,67,0,0,1,0,1,1
1,0,0,0,0,0,1,0,0,1,5,0,3,79,0,0,0,0,1,1
0,1,0,1,0,0,0,0,0,1,5,1,3,35,0,0,0,0,1,1
0,0,0,0,0,0,1,0,0,1,4,0,10,40,0,0,1,0,1,1
1,1,0,1,0,0,0,0,0,1,5,0,9,57,1,0,1,1,1,1
0,0,1,0,0,0,0,0,1,0,3,0,7,44,0,1,1,0,1,1
0,0,1,0,0,0,0,0,0,1,1,0,,81,0,1,0,1,1,0
0,0,1,0,0,0,0,0,0,1,4,0,2,67,0,1,1,1,1,1
0,0,0,0,0,0,1,0,1,0,3,1,2,50,0,0,1,1,1,0
1,1,0,1,0,0,0,0,0,1,1,1,4,60,0,0,1,1,1,0
0,0,1,0,0,0,0,0,0,1,5,0,10,48,0,0,0,0,1,1
1,1,0,1,0,0,0,0,0,1,5,1,6,35,0,0,1,0,1,1
1,1,0,1,0,0,0,0,1,0,3,1,5,63,0,0,1,1,1,0
1,1,0,1,0,0,0,0,0,1,5,1,8,28,0,0,1,0,1,1
1,1,0,1,0,0,0,0,1,0,3,1,4,71,0,0,1,1,1,0
0,0,0,0,0,0,1,0,0,1,4,1,,66,0,0,0,1,1,0
0,0,1,0,0,0,0,0,0,1,5,0,10,30,0,0,0,1,1,1
0,0,1,0,0,0,0,0,0,1,5,0,6,67,0,0,0,1,1,1
0,0,1,0,0,0,0,0,0,1,5,0,9,37,0,0,1,1,1,0
1,0,1,0,0,0,0,0,1,0,5,1,9,21,1,1,1,0,1,1
0,0,0,0,0,0,1,0,0,1,1,1,,63,1,0,1,1,1,0
1,1,0,1,0,0,0,0,0,1,5,1,6,41,0,0,0,0,1,0
1,1,0,1,0,0,0,0,1,0,4,1,9,59,0,0,1,1,1,0
0,0,1,0,0,0,0,0,0,1,2,0,4,65,0,0,1,1,1,1
1,1,0,0,0,1,0,0,1,0,3,1,4,48,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,1,1,1,2,67,0,0,1,1,1,0
0,0,1,0,0,0,0,0,0,1,2,1,1,49,0,0,0,0,1,1
0,0,1,0,0,0,0,0,0,1,4,1,9,49,0,0,1,1,1,0
0,0,0,0,0,0,1,0,1,0,5,1,10,25,0,1,1,0,1,1
0,0,1,0,0,0,0,0,0,1,5,0,7,67,0,1,0,1,1,0
0,0,0,0,0,0,1,0,0,1,4,0,10,40,0,1,0,0,1,0
0,0,1,0,0,0,0,1,0,0,5,0,10,29,0,1,0,0,1,1
0,0,1,0,0,0,0,1,0,0,2,0,4,76,0,0,1,0,1,1
0,0,0,0,0,0,1,0,0,1,1,1,4,82,0,0,0,1,1,0
0,0,0,0,0,0,1,0,0,1,2,0,3,59,0,1,1,0,1,1
0,0,0,0,0,0,1,0,0,1,2,0,7,55,0,0,1,0,1,0
0,0,0,0,0,0,1,0,0,0,1,1,1,68,0,0,1,0,0,1
0,0,0,0,0,0,1,0,0,1,4,0,8,35,0,0,1,0,1,1
0,0,1,0,0,0,0,0,0,1,4,1,8,62,0,1,1,1,1,1
0,0,1,0,0,0,0,0,0,1,3,0,10,50,0,0,1,0,1,1
0,0,1,0,0,0,0,0,1,0,5,1,10,57,0,0,0,1,1,1
0,0,0,0,0,0,1,0,0,1,5,1,,23,0,0,0,0,1,0
1,1,0,1,0,0,0,0,0,1,5,1,10,39,0,0,1,1,1,0
1,1,0,1,0,0,0,0,0,1,2,1,5,35,0,0,0,1,1,1
1,1,0,1,0,0,0,0,1,0,5,1,9,24,0,0,0,0,1,1
1,1,0,1,0,0,0,0,1,0,3,1,3,58,0,0,0,1,1,1
0,0,1,0,0,0,0,0,1,0,5,1,7,22,0,1,0,0,1,1
1,1,0,1,0,0,0,0,0,1,5,1,5,48,0,0,0,0,1,1
0,0,1,0,0,0,0,1,0,0,3,0,8,43,0,0,1,0,1,0
0,0,1,0,0,0,0,0,0,1,5,1,9,64,0,0,1,1,1,1
0,0,1,0,0,0,0,0,0,1,5,1,9,27,0,0,1,1,1,0
1,0,0,0,0,0,1,0,0,1,4,1,5,38,0,0,1,0,1,0
0,0,0,0,0,0,1,0,0,1,5,1,,30,0,0,0,1,1,1
0,0,1,0,0,0,0,0,0,1,4,0,,36,0,0,1,0,1,1
0,0,0,0,0,0,1,0,0,1,5,0,10,37,0,1,1,0,1,1
1,1,0,1,0,0,0,0,1,0,5,1,7,27,0,0,0,1,1,1
1,1,0,1,0,0,0,0,1,0,2,1,,68,0,0,1,1,1,0
1,1,0,1,0,0,0,0,1,0,4,1,8,39,0,0,1,0,1,0
1,0,0,0,0,0,1,0,1,0,5,1,7,50,0,0,1,1,1,1
1,1,0,1,0,0,0,0,1,0,5,1,4,25,0,0,1,0,1,0
0,0,1,0,0,0,0,0,0,1,4,0,3,55,0,1,1,0,1,1
0,0,0,0,0,0,1,0,0,1,3,0,10,27,0,0,0,1,1,0
1,1,0,1,0,0,0,0,0,1,2,1,,64,0,0,0,1,1,0
0,0,1,0,0,0,0,0,0,1,3,1,5,48,0,0,1,1,1,0
1,1,0,1,0,0,0,0,1,0,1,1,3,75,0,0,1,1,1,0
0,0,0,0,0,0,1,0,0,1,4,0,5,40,0,0,0,0,1,0
1,1,0,1,0,0,0,0,1,0,5,1,10,39,0,0,1,1,1,0
1,1,0,1,0,0,0,0,0,1,2,0,2,54,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,1,3,0,,53,0,0,1,0,1,1
0,0,0,0,0,0,1,1,0,0,1,0,10,66,0,0,1,1,1,0
0,0,1,0,0,0,0,0,0,0,1,0,1,77,0,0,1,0,0,0
0,0,1,0,0,0,0,0,0,1,3,0,5,54,0,0,0,1,1,1
0,0,0,0,0,0,1,0,0,1,4,1,7,61,0,0,0,0,1,1
0,0,1,0,0,0,0,0,1,0,3,1,7,21,0,0,0,0,1,1
0,0,0,0,0,0,1,0,0,1,3,1,,59,0,0,0,0,1,0
1,1,0,1,0,0,0,0,1,0,3,1,1,45,0,0,1,0,1,0
1,0,0,0,0,0,1,0,0,1,5,0,8,38,0,0,1,1,1,1
0,0,0,0,0,0,1,0,0,1,5,0,10,43,0,0,0,1,1,1
0,0,0,0,0,0,1,0,0,1,5,1,9,51,0,1,0,1,1,1
1,1,0,1,0,0,0,0,0,1,1,1,3,67,0,0,1,0,1,0
1,0,0,0,0,0,1,0,0,0,1,1,1,68,0,0,0,0,1,0
1,1,0,1,0,0,0,0,1,0,5,1,6,23,0,0,1,0,1,1
1,1,0,1,0,0,0,0,0,1,,0,,65,0,0,0,1,1,0
0,0,0,0,0,0,1,0,0,1,5,1,3,37,0,0,1,1,1,1
0,0,1,0,0,0,0,0,0,1,5,0,7,29,0,0,0,0,1,1
0,0,0,0,0,0,1,0,1,0,3,0,,24,0,0,1,0,1,0
0,0,0,0,1,0,0,0,0,1,1,1,5,68,0,0,1,1,1,1
0,1,0,1,0,0,0,0,1,0,1,1,4,63,0,0,1,1,1,0
0,0,1,0,0,0,0,0,0,1,3,0,1,60,0,1,1,0,1,1
0,1,0,1,0,0,0,0,0,1,4,1,4,30,0,0,0,0,0,1
1,1,0,1,0,0,0,0,0,1,3,0,10,43,0,0,0,1,1,0
1,1,0,1,0,0,0,0,0,1,,1,,39,0,0,1,1,1,0
1,0,0,0,0,0,1,0,0,1,1,1,5,63,0,0,1,1,1,0
1,1,0,1,0,0,0,0,1,0,5,1,2,63,0,0,1,1,1,0
1,0,0,0,0,0,1,0,0,1,5,0,8,36,0,1,0,0,1,1
0,0,0,0,1,0,0,0,0,1,4,1,6,56,0,0,0,0,1,1
1,0,0,0,0,0,1,0,0,1,3,0,8,25,0,0,0,1,1,1
0,0,0,0,0,0,1,0,0,1,5,1,6,37,0,0,1,1,1,0
0,0,1,0,0,0,0,0,0,1,4,0,8,60,0,0,1,0,1,1
1,1,0,1,0,0,0,0,0,1,5,1,9,34,0,0,1,0,1,0
1,1,0,1,0,0,0,0,1,0,2,1,1,74,0,0,0,1,1,0
1,1,0,1,0,0,0,0,1,0,4,1,8,59,0,0,0,0,1,1
0,0,1,0,0,0,0,0,0,1,4,0,10,54,0,1,1,0,1,1
0,0,1,0,0,0,0,0,0,1,4,0,7,51,0,0,1,0,0,0
0,0,0,0,0,0,1,0,1,0,3,1,1,62,0,0,0,1,1,1
1,1,0,1,0,0,0,0,0,1,5,0,9,44,0,0,1,0,1,0
0,0,1,0,0,0,0,1,0,0,3,0,1,57,0,0,0,1,1,1
0,0,1,0,0,0,0,1,0,0,1,0,5,59,0,1,1,0,1,0
1,0,1,0,0,0,0,0,1,0,3,1,3,52,0,0,1,1,1,1
1,1,0,1,0,0,0,0,1,0,5,1,10,38,0,1,1,1,1,0
1,1,0,1,0,0,0,0,0,1,5,1,8,25,0,0,1,1,1,0
1,1,0,1,0,0,0,0,1,0,3,0,10,49,0,0,1,0,1,1
1,1,0,1,0,0,0,0,1,0,3,1,1,50,0,0,0,1,1,1
0,0,0,0,0,0,1,0,1,0,4,1,10,39,0,0,1,0,1,1
1,1,0,0,0,1,0,0,1,0,5,1,7,36,0,0,0,1,1,0
1,0,0,0,0,0,1,0,0,1,5,0,,22,0,0,1,0,1,1
0,0,1,0,0,0,0,1,0,0,4,0,5,67,0,1,0,1,1,0
1,1,0,1,0,0,0,0,1,0,3,1,1,54,0,0,0,1,1,0
1,0,0,0,0,0,1,1,0,0,1,0,1,81,0,0,0,0,1,0
1,0,0,0,0,0,1,0,0,1,3,1,3,49,0,0,1,0,1,0
1,1,0,1,0,0,0,0,0,1,1,1,,67,0,0,0,1,1,0
1,0,0,0,0,0,1,0,0,1,3,1,1,40,0,0,0,0,1,1
0,0,0,0,0,0,1,0,0,1,2,0,1,66,0,1,0,0,1,0
0,0,0,0,0,0,1,0,0,1,3,0,2,37,0,1,1,1,1,0
